放送エリア,放送局,放送日,放送時間,番組名,番組概要
静岡,1 NHK総合1..,2026-08-13,08:55,ドキュメント72時間PR ドキュメント72時間の作り方＜ロケ編＞🈑,毎週金曜夜10時は「ドキュメント72時間」。心にしみる、街角の人生ドラマ。どうやって番組が作られているのか？ぶっつけ本番のロケの舞台裏をご紹介！
静岡,1 NHK総合1..,2026-08-13,09:00,ニュース・気象情報🈑,
静岡,1 NHK総合1..,2026-08-13,09:05,百聞はジッケンに如（し）かず （2）人は外見によってどれほど変わる？🈑🈞,ある哲学者はこう考える―「世界を理解する唯一の方法は実験と観察である」。謎に満ちた「人間」という存在を「ガチ」ジッケンで楽しく解き明かす科学バラエティー番組！
静岡,1 NHK総合1..,2026-08-13,09:55,みんなの体操🈖🈑,【出演】鈴木大輔，能條貴大，舘野伶奈，吉江晴菜，新井庸太，森山雅斗
静岡,1 NHK総合1..,2026-08-13,10:00,ニュース・気象情報🈑,
静岡,1 NHK総合1..,2026-08-13,10:05,有吉のお金発見突撃！カネオくんミニ10分社会見学！長年愛される東京タワー！🈑,10分社会見学！今回のテーマは長年愛される東京タワー！集客増につながったライトアップの進化とは！伝説のとび職人“不死身のサブ”が語る！タワー建設の壮絶な裏側
静岡,1 NHK総合1..,2026-08-13,10:15,第108回全国高校野球選手権大会 第9日🈕🈑,第1試合「東海大甲府」（山梨）対「高崎健康福祉大高崎」（群馬）※副音声は場内音声 〜甲子園球場から中継〜
静岡,1 NHK総合1..,2026-08-13,11:54,気象情報,
静岡,1 NHK総合1..,2026-08-13,12:00,ニュース🈑,【キャスター】合原明子
静岡,1 NHK総合1..,2026-08-13,12:20,ニュース（静岡）,
静岡,1 NHK総合1..,2026-08-13,12:25,みみより！解説 熊本地震 夏休みの被災 子どもをどう支える🈑,熊本県で最大震度7を観測した地震から2週間余り。災害時、子どもにどのような反応や行動が現れるのかや周囲の大人が気を付けるべき点などについて詳しく解説します。
静岡,1 NHK総合1..,2026-08-13,12:30,【連続テレビ小説】ひよっこ（9）「泣くのはいやだ、笑っちゃおう」🈖🈑,みね子（有村架純）たちは聖火リレーの準備を着々と進める。一方、美代子（木村佳乃）は実の宿舎に電話をかけるが、突然いなくなったと聞かされて…。
静岡,1 NHK総合1..,2026-08-13,12:45,【連続テレビ小説】風、薫る（99）第20週「家族のかたち」🈖🈑🈞,田之上屋で小川（甲斐翔真）と話したりん（見上愛）は、家に帰ってきて直美（上坂樹里）と向き合う。ある雨の日横沢（井上祐貴）とシマケン（佐野晶哉）が鉢合わせになり
静岡,1 NHK総合1..,2026-08-13,13:00,ニュース🈑,
静岡,1 NHK総合1..,2026-08-13,13:05,第108回全国高校野球選手権大会 第9日🈕🈑,第2試合「有明」（熊本）対「長崎日大高」（長崎） 第3試合「青森山田」（青森）対「東日本国際大昌平」（福島） ※副音声は場内音声
静岡,1 NHK総合1..,2026-08-13,18:00,ニュース🈔🈑,
静岡,1 NHK総合1..,2026-08-13,18:10,NHKニュース たっぷり静岡▽「網小屋」歴史伝える,▽かつて漁に使う際に網を保管したかやぶきの小屋「網小屋」の文化や歴史を伝えようと西伊豆町の幼稚園の園庭で網小屋づくりの体験催し。▽その他県内最新ニュース。
静岡,1 NHK総合1..,2026-08-13,18:30,たっぷり静岡＋「だもんで、掛川市。」🈞,1本60円のおでんを提供する駄菓子屋、立ち読みOKの本屋、掛川城の謎の忍者たち、70年続く応援部の高校生…人のためについ動いてしまう掛川の人たちの魅力を発見！
静岡,1 NHK総合1..,2026-08-13,18:55,気象情報（静岡）,
静岡,1 NHK総合1..,2026-08-13,19:00,NHKニュース7🈔🈑,30分できょうが分かる 日本、そして世界の今と“これから”を読み解く確かな情報を届けます。 【キャスター】糸井羊司，副島萌生，【気象キャスター】近藤奈央
静岡,1 NHK総合1..,2026-08-13,19:30,第108回全国高校野球選手権大会 第9日🈕🈑,第4試合「大分商」（大分）対「英明」（香川） ※副音声は場内音声 【第4試合】解説…青山眞也，アナウンサー…佐藤洋之 〜甲子園球場から中継〜
静岡,1 NHK総合1..,2026-08-13,20:40,ファミリーヒストリーPR,今夜10：00放送予定のファミリーヒストリー武井壮。初めて知る母の行方、そして明らかになった真実に武井さんの感情があふれ出す。
静岡,1 NHK総合1..,2026-08-13,20:41,NHK夏の音楽祭 うたであえたら2026 1分で見どころイッキ見,時代をこえて愛される名曲をお届けする新たな音楽特番▼司会は二宮・北川・ミセス大森▼フォークソングの名曲▼Eテレメドレー▼ゆず×羽生結弦コラボなど見どころイッキ見
静岡,1 NHK総合1..,2026-08-13,20:42,NHKスペシャルPR 白い旗 水木しげると硫黄島,NHKスペシャルの見どころをギュギュっとまとめてお伝えするPR番組。今回は8月16日放送の「白い旗 水木しげると硫黄島」。
静岡,1 NHK総合1..,2026-08-13,20:43,大河ドラマ「豊臣兄弟！」2分ダイジェスト（30）🈑,天下人を目指す覚悟を固めた秀吉（池松壮亮）は、織田家の名代を決める評定に参加するため、小一郎（仲野太賀）を伴い清須城へ向かう。
静岡,1 NHK総合1..,2026-08-13,20:45,ニュース845東海・北陸🈑,▽ニュース ▽気象情報
静岡,1 NHK総合1..,2026-08-13,21:00,ニュースウオッチ9▽新たな台風17号の進路は▽テーマパークの暑さ対策は🈔🈑,新たな台風17号進路▽週明け再び暑くなる？テーマパークの対策は▽熊本被災地の復旧は▽高校野球・プロ野球
静岡,1 NHK総合1..,2026-08-13,22:00,ファミリーヒストリー 武井壮 〜生き別れた母の行方〜🈖🈑,9歳のとき母と生き別れた武井壮さん。父が家に帰らず、兄と2人で苦しい日々を生き抜いた。初めて知る母の行方、そして明らかになった真実に武井さんの感情があふれ出す。
静岡,1 NHK総合1..,2026-08-13,23:00,シン・ギョーカイシーン クレーンゲームギョーカイ🈑,物価高の中起こっている“景品革命”や戦略性を極めた景品獲得術、店員が行うゲーム機調整の裏側や、景品の品質向上に導いた法改正など、クレーンゲーム業界の秘密を公開！
静岡,1 NHK総合1..,2026-08-13,23:30,時論公論 戦後81年 身近な戦争資料どう継承する？🈑,自宅や実家にある戦争にまつわる写真や遺品といった「1人1人の戦争」の記録をどう残し伝えるか。課題と各地で進む新たな取り組みについて伝えます。
静岡,1 NHK総合1..,2026-08-13,23:40,ニュース・気象情報🈑,
静岡,1 NHK総合1..,2026-08-13,23:45,にっぽん百名山ミニ 5min「夏 日光白根山」🈑,群馬と栃木の県境にそびえる日光白根山（2578m）初夏の花々を楽しみながら稜線へ、天気や見る角度で様々な彩りを見せる五色沼を眺めながら、関東最高峰の頂をめざす！
静岡,1 NHK総合1..,2026-08-13,23:50,映像の世紀 8K映像で描く第二次世界大戦（3）敗走 1942−44 2K版🈖🈑🈞,高精細映像で第二次大戦を追体験する4回シリーズ。第3回は敗走するドイツと日本の消耗戦。勝利の熱狂が消えた時、両国の国民は初めて戦争の現実と向き合うことになる。
静岡,2 NHKEテレ..,2026-08-13,05:30,しあわせ気分のスペイン語（18）有機レストランを訪ねる,スペイン北西部のガリシア地方。豊かな大自然に生きる人々の暮らしに密着しながら、初歩的な会話を学ぶ新シリーズ。前園真聖さんと一緒にしあわせになるヒントを探そう！
静岡,2 NHKEテレ..,2026-08-13,05:50,NHK高校講座 日本史探究 律令国家の形成🈑,日本史を探究！タレント秋元真夏が「律令国家の形成」を探究する。倭国に大きな影響を与えた東アジアの情勢は？律令国家への道のりはどのようなものだったのか？
静岡,2 NHKEテレ..,2026-08-13,06:10,きょうの健康 ひざの痛み タイプ別徹底対策「あなたに合った運動は？」🈖🈑,ひざの痛みに対する運動療法では、ストレッチでひざの可動域を広げ、ひざ周りの筋肉を鍛えることで痛みを軽減する。ひざの痛む場所ごとに、その人に合った運動を紹介する。
静岡,2 NHKEテレ..,2026-08-13,06:25,テレビ体操🈑,【出演】岡本美佳，舘野伶奈，吉江晴菜，新井庸太，【ピアノ】能條貴大
静岡,2 NHKEテレ..,2026-08-13,06:35,みんなのうた「WAになっておどろう 〜イレ アイエ〜」,90年代／「WAになっておどろう 〜イレ アイエ〜」うた：AGHARTA（1997年）
静岡,2 NHKEテレ..,2026-08-13,06:40,プチプチ・アニメ 森のレシオ「ちょうちょと青い泉」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。ふたりは、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
静岡,2 NHKEテレ..,2026-08-13,06:45,ピタゴラスイッチ▽とうめい人間 X🈑,今回は、なにやら砂をつかったピタゴラ装置が登場！「とうめい人間 X」「鉄筋階段プログラム」ほか。
静岡,2 NHKEテレ..,2026-08-13,06:55,Eテレ0655 木曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
静岡,2 NHKEテレ..,2026-08-13,07:00,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
静岡,2 NHKEテレ..,2026-08-13,07:20,アニメ はなかっぱ「やまびこ村スケボー大会」「はなかっぱ、海釣り体験」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
静岡,2 NHKEテレ..,2026-08-13,07:30,みいつけた！ 木曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
静岡,2 NHKEテレ..,2026-08-13,07:45,おかあさんといっしょ 木曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
静岡,2 NHKEテレ..,2026-08-13,08:10,いないいないばあっ！ 木曜日🈑,ワンワンとおうちゃんが虫取りに挑戦。でも、なかなか捕まえられないみたい。▼うた「なつなつキラキラ！」、「サンキュ！ワンワン399」、▼わーお！など。
静岡,2 NHKEテレ..,2026-08-13,08:25,アニメ おじゃる丸「おじゃる 忘れ物を取りに帰る」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
静岡,2 NHKEテレ..,2026-08-13,08:35,でこぼこポン！ 話しすぎない発明品🈑,発達障害などの子が、ドラマやゲームで楽しくスキルアップ！今回は話が止まらない子をサポートする。 出演：鳥居みゆき。声の出演：河合郁人ほか
静岡,2 NHKEテレ..,2026-08-13,08:45,プチプチ・アニメ 森のレシオ「アイスボーイと青い鳥」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。ふたりは、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
静岡,2 NHKEテレ..,2026-08-13,08:50,まいにちスクスク 主体性の育て方（3）自分を犠牲にしないことの大切さ🈑,健康、食事、遊びなど、子育ての気になる情報やちょっとしたお役立ちアイデアをお送りする「まいにちスクスク」！魔法の5分で、あなたの子育てがもっと楽しくなりますよ！
静岡,2 NHKEテレ..,2026-08-13,08:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
静岡,2 NHKEテレ..,2026-08-13,09:00,自由研究55 初心者応援スペシャル！考える練習問題つき🈑🈞,「Eテレ0655・2355」がお送りする自由研究特番！自由研究って何から始めればいいの？という初心者のみなさんにテーマの探し方や研究の方法をお伝えします。
静岡,2 NHKEテレ..,2026-08-13,09:25,ABUアジアこどもドラマ こども・エール！ 2日目「香港」「日本」🈑,「こども・エール！」は3日間に渡ってアジア各国の放送局が制作した、こどもが主人公のドラマを紹介する番組です。2日目は、香港と日本のドラマを放送！
静岡,2 NHKEテレ..,2026-08-13,10:00,NHK高校講座 英語コミュニケーションⅠ 自分の意志を伝えよう,さまざまな英語の表現を知って、英語でのコミュニケーションを楽しみましょう！ 出演：鞘師里保  Shizuka Rachel Anderson
静岡,2 NHKEテレ..,2026-08-13,10:20,NHK高校講座 ベーシック英語 質問をしてお近づきになろう！,中学校までの英語のつまずきポイントを基礎からしっかり学べる講座です。今回は、be動詞を使った質問の仕方を学習します。
静岡,2 NHKEテレ..,2026-08-13,10:30,NHK高校講座 体育実技 短距離走・リレー🈑,体育実技における“主体的・対話的・深い学び”とはいかなる学習か？高校講座「体育実技」は2022年度から導入されたカリキュラムに対応した番組です。
静岡,2 NHKEテレ..,2026-08-13,10:40,NHK高校講座 総合的な探究の時間みんなが幸せに生きるために何ができるか1🈑,「総合的な探究の時間」とはいかなる学習か？を、番組独自の学習モデル、学習ノウハウと、現役高校生の探究学習の実践を通して学べるNHK高校講座の番組です。
静岡,2 NHKEテレ..,2026-08-13,11:00,テイクテック2．0 3Dプリンタ🈑,身の回りのテクノロジーの仕組みを楽しく学べる番組「テイクテック2．0」。今回のテーマは「3Dプリンタ」。その基本をアニメやドラマを交えて紹介します。
静岡,2 NHKEテレ..,2026-08-13,11:10,リトル・チャロ（19）,感動の英語アニメ「リトル・チャロ」を10分に再編集して放送。4月からの半年は、ニューヨークで迷子になった子犬・チャロが日本に帰るまでの物語を描く。▽声：純名里沙
静岡,2 NHKEテレ..,2026-08-13,11:20,すくすく子育て 赤ちゃんの泣き最新研究🈑🈞,赤ちゃんの泣きに最新科学がアプローチ！抱っこして歩き、そして座る。泣きやませて、さらに寝かしつけるところまでをサポートする最新の研究成果、対処法をご紹介します！
静岡,2 NHKEテレ..,2026-08-13,11:50,ふすま絵 奇跡の再会🈑🈞,イギリス大英博物館と青森県中泊町に残る狩野派のふすま絵が同一作品と判明！100年以上の時を経て、展覧会で奇跡の再会を果たす。
静岡,2 NHKEテレ..,2026-08-13,11:54,第108回全国高校野球選手権大会 第9日🈕🈑,第1試合「東海大甲府」（山梨）対「高崎健康福祉大高崎」（群馬）第2試合「有明」（熊本）対「長崎日大高」（長崎） ※副音声は場内音声
静岡,2 NHKEテレ..,2026-08-13,13:05,NHK手話ニュース🈐,【キャスター】小野寺善子
静岡,2 NHKEテレ..,2026-08-13,13:10,囲碁フォーカス 教えて！こどもへ囲碁の“教え方”！🈑🈞,知育に役立つとこどもに囲碁を教えたい親たちが増えています。けれど、わんぱくたちに囲碁を教えるのはなかなか難しい・・・。そこで、とっておきのノウハウを紹介します！
静岡,2 NHKEテレ..,2026-08-13,13:40,将棋フォーカス 第76回NHK杯1回戦ダイジェスト🈑,第76回NHK杯1回戦をダイジェストで振り返る。例年に比べて多かったのが逆転勝ちの対局だ。また個性的な解説者の語り口、さらには初出場棋士の対局の模様を伝える。
静岡,2 NHKEテレ..,2026-08-13,14:05,100年後も、旅に出る。 栃木編2（5分版）🈑,100年つづくものや場所を求めて、栃木市へ。銭湯、建築、牛鍋。受け継いだ人たちが「残したい」と感じた魅力はどこにあるのか。その魅力に触れる旅に出る。
静岡,2 NHKEテレ..,2026-08-13,14:10,NHK短歌 きょうの放課後 いつかの放課後 テーマ「あの夏」🈑,歌人の千葉聡さんの「きょうの放課後 いつかの放課後」。今回は「あの夏」がテーマ。ゲストは進化生物学者、選者と同姓同名の千葉聡さん。司会はヒコロヒーさん。
静岡,2 NHKEテレ..,2026-08-13,14:35,3か月でマスターする世界史（6）モンゴル拡大 東西の統一🈖🈑🈞,今回はモンゴル帝国。なぜ、モンゴルは、ユーラシアの東西を統一する空前の大帝国を築くことができたのか？そこには、武力だけに頼らない、驚きの戦略があった！
静岡,2 NHKEテレ..,2026-08-13,15:05,偉人の年収 How much？ 俳優 三船敏郎🈖🈑🈞,教科書に載るような偉人たちはいくら稼いでいたの？お金を切り口に半生をたどると、偉人の生き方や人生観が見えてくる！今回は「世界のミフネ」俳優・三船敏郎に迫ります。
静岡,2 NHKEテレ..,2026-08-13,15:35,にほんごであそぼ「名文たかし・ぐうたらちんたらスペシャル」🈑🈓,名文たかし（齋藤孝）、ぐうたらちんたら、かぞエール、うた「ねえ、アリス」
静岡,2 NHKEテレ..,2026-08-13,15:45,ボクを食べないキミへ〜人生の食敵〜 福留光帆 VS オクラ🈑,嫌いな食べもの＝食敵（しょくてき）を克服する、異色の料理番組▽今回は、福留光帆VSオクラ▽料理研究家のゆかりが秘蔵のレシピを披露！
静岡,2 NHKEテレ..,2026-08-13,15:55,第93回NHK全国学校音楽コンクール ことしも！NコンMV部門 どこからでも🈑,誰でも・どこからでも！合唱動画でNコンに参加できるミュージックビデオ部門、エントリー受付中！去年のステキなMVをご紹介します。ナレーション：梶裕貴
静岡,2 NHKEテレ..,2026-08-13,16:00,ピタゴラスイッチ ミニ▽かさねておえかき▽うた🈑,私たちがふだん暮らしている中に隠れている、さまざまな法則や不思議な構造、面白い考え方を、アニメ、歌、体操、ピタゴラ装置など多彩なコーナーで紹介します。
静岡,2 NHKEテレ..,2026-08-13,16:05,ツクランカー ビオトープ（2）🈖🈑,子どもの問題解決能力を育むSTEAM教育番組。今回のテーマは、生き物が自然に集まる場所「ビオトープ」。学校にトンボが来てほしい！トンボのすみかになる条件って何？
静岡,2 NHKEテレ..,2026-08-13,16:15,いないいないばあっ！ 木曜日🈑,ワンワンとおうちゃんが虫取りに挑戦。でも、なかなか捕まえられないみたい。▼うた「なつなつキラキラ！」、「サンキュ！ワンワン399」、▼わーお！など。
静岡,2 NHKEテレ..,2026-08-13,16:30,ハロー！ちびっこモンスター 夏休み！お出かけスペシャル🈑,夏休み！お出かけスペシャル▼出かける前からもう大変！▼公園が楽しくて帰れない！▼お出かけで“パパイヤ”克服？▼てぃ先生のアドバイス満載！ママパパ必見！
静岡,2 NHKEテレ..,2026-08-13,17:00,アニメ はなかっぱ「やまびこ村スケボー大会」「はなかっぱ、海釣り体験」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
静岡,2 NHKEテレ..,2026-08-13,17:10,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
静岡,2 NHKEテレ..,2026-08-13,17:30,おかあさんといっしょ 木曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
静岡,2 NHKEテレ..,2026-08-13,17:54,あおきいろ ねつねつねっちゅーしょう 車にこどもは残さない！,“ねつねつねっちゅーしょう”で、熱中症から命を守るポイントを紹介！窓を閉めきった車内は温度が上昇しやすく、特に夏場は熱中症で死亡するおそれも。
静岡,2 NHKEテレ..,2026-08-13,17:55,アニメ ざんねんないきもの事典🈑,ユーモラスで意外な生きものの生態を紹介し、話題となった児童書がショートアニメに！個性派クリエーター陣が歌や笑いをまじえて描き出す！【声】玄田哲章、日髙のり子
静岡,2 NHKEテレ..,2026-08-13,18:00,第108回全国高校野球選手権大会 第9日🈕🈑,第4試合「大分商」（大分）対「英明」（香川） ※副音声は場内音声 【第4試合】解説…青山眞也，アナウンサー…佐藤洋之 〜甲子園球場から中継〜
静岡,2 NHKEテレ..,2026-08-13,19:30,アニメ アオアシ（19）俺たちにないもの🈑,小林有吾の人気原作をもとに描く青春群像劇！サッカーJリーグのユースチームを舞台に、主人公・青井葦人（アシト）がプロを目指す仲間たちとともに挑戦の日々を送る。
静岡,2 NHKEテレ..,2026-08-13,19:55,ナンブンノイチ（26）5分の1のヒトって？ 推し活する人🈑,○○な人は、日本人の何人にひとり？数字をもとに現代をひも解く5分のドキュメント。今回は「推し活」。あなたには、時間とお金をかけて夢中になれる“推し”はいますか？
静岡,2 NHKEテレ..,2026-08-13,20:00,toi−toi選▽脳性まひ「戦争のことどう語ればいいんだろう？」語り稲垣吾郎🈖🈑,障害者の沖縄戦体験を調査する脳性まひの男性。「自分の言葉」で戦争を語ることが難しいと悩んでいる。漫画家や戦場カメラマンなど多様な人との対話で「問い」を探求する。
静岡,2 NHKEテレ..,2026-08-13,20:30,ピタゴラスイッチ▽ビーだま・ビーすけの大冒険🈑,世の中の仕組みや考え方を、ピタゴラ風のユニークな見方で伝えます。今回は「ビーだま・ビーすけの大冒険」が登場！
静岡,2 NHKEテレ..,2026-08-13,20:40,第108回全国高校野球選手権大会 第9日🈕🈑,第4試合「大分商」（大分）対「英明」（香川） ※副音声は場内音声 【第4試合】解説…青山眞也，アナウンサー…佐藤洋之  〜甲子園球場から中継〜
静岡,2 NHKEテレ..,2026-08-13,20:44,サブチャンネル切り替え方法のご案内🈕,サブチャンネルで放送している番組をご覧になるには、リモコンの「選局」ボタンや「チャンネル」ボタンの上側を押してください。
静岡,2 NHKEテレ..,2026-08-13,20:45,NHK手話ニュース845🈐,1日の国内外の出来事や最新のニュースを手話や映像でお伝えします。
静岡,2 NHKEテレ..,2026-08-13,21:00,クラシックTV「ベートーベン ザ・レボリューション！」🈑,ベートーベン特集第2弾。今回はベートーベンがベートーベンになった瞬間のドラマに迫る。第1弾に引き続いてのゲスト、松山ケンイチさんの鋭い考察もお楽しみに！
静岡,2 NHKEテレ..,2026-08-13,21:30,名将たちの勝負メシ 伊能忠敬🈑,56歳から全国行脚と測量をスタート！河合敦先生も尊敬・伊能忠敬。まさかの過酷な測量旅。高齢の身に次々と襲い掛かる体調不良。勝負メシ「たまごふわふわ」の理由とは？
静岡,2 NHKEテレ..,2026-08-13,22:00,○○の扉、開けちゃいました。〜水産＠近畿大学〜🈑🈞,小さな好奇心が未来につながる扉を開く！近大の水産学科の学生たちが語る、「扉」が開いた少年少女時代の思い出と今の研究…生きものへの好奇心とロマンに満ちた30分。
静岡,2 NHKEテレ..,2026-08-13,22:30,小雪と発酵おばあちゃん 選 伊豆諸島 新島「くさや」🈖🈑,日本一くさいという発酵食「くさや」。さかなを秘伝の「くさや汁」に一晩漬けるだけで劇的にくさくておいしくなる、神秘の発酵食なんです。くさや汁とは一体何？
静岡,2 NHKEテレ..,2026-08-13,23:00,ハングルッ！ナビ（18）ここで もう少しだけ休んでもいいですか？,ミセス若井滉斗とハングルを学ぼう！文字や発音の基礎から実用的なフレーズまで、言葉に込められたニュアンスや文化も味わいながら学習！Kカルチャー満載でお届け。
静岡,2 NHKEテレ..,2026-08-13,23:20,＃バズ英語 〜SNSで世界をみよう〜 料理・編み物・散歩！山之内すず趣味の世界🈞,太田光＆森川葵と一緒に、SNSで世界の「今」をキャッチアップ！海外でバズり中の話題を「SNS投稿」という切り口で深掘りし、多様な文化や価値観に迫ります。
静岡,2 NHKEテレ..,2026-08-13,23:50,漢字ふむふむ マジシャンGOが手品を知らない頃・・・🈑,マジシャンGOの来日直後のエピソード。マジックバーで初めてマジックが手品という漢字だと知る。番組の中で3つも手品を披露しながら、マジックが手品となった歴史を学ぶ
静岡,2 NHKEテレ..,2026-08-13,23:55,Eテレ2355 木曜日🈑,きょうの終わりにほっとひといき。『2355』は、見ると気持ちよくリラックスできる、おやすみ前にぴったりの5分番組です
静岡,4 Daiich..,2026-08-13,04:30,Oha！4▽台風15号の影響…関東各地で”ゲリラ豪雨”,▽高齢女性の”遺体遺棄”再逮捕のベトナム国籍男は”不法滞在”▽鈴木誠也 4年連続20号▽河村勇輝▽大泉洋 伊藤沙莉 山下智久▽FRUITS ZIPPER
静岡,4 Daiich..,2026-08-13,05:50,ZIP！【各地台風去っても大雨注意／テーマパーク高騰なぜ／大泉×伊藤沙莉×山P】,木曜は山下健二郎▽仮設住宅の入居始まる▽イオン遺族に補償方針▽原宿にしなこザキヤマ▽鈴木誠也20号大谷翔平は▽橋本環奈の始球式再び▽夏フェスにNiziU
静岡,4 Daiich..,2026-08-13,09:00,DayDay．【“夜間・時間差”熱中症…夏夜の対策▼身近に潜む危険生物に注意】🈑,涼しい夏夜に落とし穴“夜間・時間差”熱中症▼夏に急増！“危険生物”公園・海岸に…有毒植物で呼吸困難も▼AIでよみがえる…“家族の思い出”ドラマ化
静岡,4 Daiich..,2026-08-13,10:25,イッテQ！🈞🈑出川爆笑ワールドクッキング！みやぞん台湾イチ過激なイベントへ,出川ワールドクッキングはタイへ！ゼロからタピオカ作り挑戦！滝に打たれてバター作り！みやぞんカレンダー撮影で台湾！大量の爆竹を使った危険な祭りで奇跡の一枚を狙う
静岡,4 Daiich..,2026-08-13,11:25,まるごとPLUS★耳より！お得情報★話題のエンタメ情報,耳より！話題の生活情報★最新トレンド完全攻略＆超便利ワザ★気になるNEWオープン店★オススメ映画＆イベント情報★週末の天気予報もバッチリ★お得なプレゼントも
静岡,4 Daiich..,2026-08-13,11:30,NNN ストレイトニュース🈑,最新のニュースをストレートに！ 必要とされる情報を、コンパクトにまとめてお伝えします。
静岡,4 Daiich..,2026-08-13,11:55,ヒルナンデス！成田山で柚乃ちゃん初体験尽くしの旅！老舗㊙うな丼＆パイロット体験🈓,成田山で柚乃ちゃん初めて夏休み旅！参道食べ歩きグルメ＆和菓子作り＆パイロット体験など人生初づくし‼創業180年老舗のおかず系カキ氷とは⁉▽なすなかにし間違い探し
静岡,4 Daiich..,2026-08-13,13:55,ミヤネ屋【横浜市長のパワハラ問題で議会が市長を召喚・・・辞任要求も？】🈑,▽速報！横浜市長のパワハラ問題で議会が市長を召喚・・・辞任要求相次ぐ可能性も⁉元大阪市長の橋下徹が市長職の実態を語る！▽台風通過後も大気不安定でゲリラ雷雨注意！
静岡,4 Daiich..,2026-08-13,15:50,【充電グッズ当たる‼】出川哲朗の充電させてもらえませんか？🈞🈝,■絶景の岩手縦断152キロ！花巻温泉を抜け、目指すは世界遺産＜中尊寺＞へ■初登場の亀梨和也はパワー全開！■澤穂希も大谷翔平の母校に突撃だぁ！ヤバいよ×2SP
静岡,4 Daiich..,2026-08-13,16:45,every．しずおか▼清水海保に密着 海猿の過酷訓練と実力▼進化する焼肉食べ放題,▼清水海上保安部に密着 海猿の過酷な訓練と実力▼進化する焼肉食べ放題 驚きの本格スイーツも大人気▼お盆時期の県内各地▼県内の最新ニュース
静岡,4 Daiich..,2026-08-13,17:53,every．🈑 今日も天気急変注意…新たな台風今後影響は,パワハラ認定横浜市長市議会出席どう説明？▽熊本県民の希望の星有明高校地元もエール▽中国産抹茶なぜ急増
静岡,4 Daiich..,2026-08-13,18:15,まるごと★夏休みSP！！出るか生忍法！！ずん飯尾スタジオ生出演🈢,★出るか生忍法‼ずん飯尾スタジオ生出演★木曜は阿佐ヶ谷姉妹の「あさがや手帖」▼静岡最強ひんやりスポット‼朝霧高原へ▼自然のクーラー＆極冷スイーツ★葵区ペコリーノ
静岡,4 Daiich..,2026-08-13,19:00,ぐるナイお盆同窓会ゴチ！中条あやみ＆高杉真宙＆池田エライザがうま辛中華で絶叫🈑🈓,超多忙な元メンバー大集合！中条＆せいや胸キュンデートで告白？高杉＆エライザ恐怖の段ボールゲーム！増田－180℃サウナで冷凍⁉まさかの懐かし㊙メンバー緊急参戦
静岡,4 Daiich..,2026-08-13,20:54,秘密のケンミンSHOW極！岐阜熱愛の朴葉寿司＆福岡なぜバス王国？🈑,★海無し岐阜の初夏の風物詩…朴葉寿司！蜂の子「へぼ」入り！？★ケンミン共生シリーズ…福岡県民とバス！快速、高速道路、連節バスも！★広島県民小イワシさばく凄技
静岡,4 Daiich..,2026-08-13,21:54,天気予報,
静岡,4 Daiich..,2026-08-13,22:00,見取り図の間取り図ミステリー！謎の激安＆古民家スペシャル🈑,「謎の激安＆古民家スペシャル」！ある理由によって激安物件に移住した住人と、歴史ある街でイチバン古い家を探す新企画。
